NEW.ID_PROG;YEAR;JULIANDAY;nb_evenement;HS;DS;HEURE_MIN;HEURE_MAX;DUREE;DUREE_CONSIDEREE;VALIDE;SESSION
108;2018;191;3;;;06:25;07:37;1,2;1,2;FALSE;3
108;2019;132;24;;;06:53;13:08;6,25;6,25;TRUE;1
108;2019;164;9;;;05:36;12:08;6,53;6,53;TRUE;2
108;2019;184;15;;;05:52;11:20;5,47;5,47;TRUE;3
109;2003;123;3;;;10:40;12:00;1,33;1,33;FALSE;1
109;2003;158;8;;;07:00;10:00;3;3;FALSE;2
109;2003;194;13;;;07:00;10:15;3,25;3,25;FALSE;3
109;2004;128;10;;;07:00;11:00;4;4;TRUE;1
109;2004;171;10;;;06:45;10:30;3,75;3,75;FALSE;2
109;2004;179;12;;;06:30;11:00;4,5;4,5;TRUE;3
109;2004;191;11;;;07:00;11:30;4,5;4,5;TRUE;0
109;2005;126;12;;;07:00;11:30;4,5;4,5;TRUE;1
109;2005;155;11;;;07:00;11:15;4,25;4,25;TRUE;2
109;2005;182;18;;;08:15;11:30;3,25;3,25;FALSE;3
109;2005;211;9;;;07:00;11:00;4;4;TRUE;0
109;2006;125;1;;;11:50;11:50;0;0;FALSE;0
109;2006;181;2;;;07:30;09:45;2,25;2,25;FALSE;0
109;2007;128;12;;;08:30;12:00;3,5;3,5;FALSE;1
109;2007;159;13;;;07:30;12:00;4,5;4,5;TRUE;2
109;2007;178;14;;;07:00;11:15;4,25;4,25;TRUE;3
109;2007;201;10;;;07:30;11:15;3,75;3,75;FALSE;0
109;2008;123;20;;;08:00;11:30;3,5;3,5;FALSE;1
109;2008;158;22;;;07:00;10:30;3,5;3,5;FALSE;2
109;2008;180;14;;;07:00;13:00;6;6;TRUE;3
109;2008;207;9;;;07:30;11:30;4;4;TRUE;0
109;2009;111;1;;;09:00;09:00;0;0;FALSE;0
109;2009;124;11;;;08:00;12:00;4;4;TRUE;1
109;2009;150;10;;;06:59;11:29;4,5;4,5;TRUE;2
109;2009;175;1;;;08:00;08:00;0;0;FALSE;3
109;2009;202;4;;;09:30;11:39;2,15;2,15;FALSE;0
109;2010;123;9;;;07:20;12:00;4,67;4,67;TRUE;1
109;2010;146;17;;;07:30;12:00;4,5;4,5;TRUE;2
109;2010;155;11;;;06:30;10:00;3,5;3,5;FALSE;0
109;2010;171;2;;;13:00;13:00;0;0;FALSE;0
109;2010;176;6;;;07:30;13:00;5,5;5,5;TRUE;3
109;2010;208;7;;;07:35;12:00;4,42;4,42;TRUE;0
109;2011;148;11;;;07:30;11:00;3,5;3,5;FALSE;0
109;2011;177;7;;;06:30;11:30;5;5;TRUE;0
109;2011;193;1;;;08:25;08:25;0;0;FALSE;0
109;2012;144;9;;;07:00;12:00;5;5;TRUE;0
109;2012;187;4;;;08:30;09:15;0,75;0,75;FALSE;0
109;2013;124;3;;;07:30;07:30;0;0;FALSE;0
109;2013;166;13;;;08:00;12:30;4,5;4,5;TRUE;0
109;2013;198;2;;;10:30;10:30;0;0;FALSE;0
109;2014;157;5;;;07:50;13:13;5,38;5,38;TRUE;0
109;2014;162;1;;;08:30;08:30;0;0;FALSE;0
109;2016;143;2;;;07:15;08:30;1,25;1,25;FALSE;0
109;2016;146;9;;;08:30;12:30;4;4;TRUE;0
11;1989;162;1;;;13:30;13:30;0;0;FALSE;0
11;1993;136;27;;;06:25;12:35;6,17;6,17;TRUE;0
11;1993;178;34;;;06:30;13:00;6,5;6,5;TRUE;0
11;1994;98;17;;;08:45;13:30;4,75;4,75;TRUE;0
11;1995;140;39;;;06:15;13:00;6,75;6,75;TRUE;0
11;1995;175;33;;;06:25;12:50;6,42;6,42;TRUE;0
11;1996;139;26;;;07:05;13:30;6,42;6,42;TRUE;0
11;1996;174;32;;;06:00;13:55;7,92;7,92;TRUE;0
11;1997;144;27;;;06:20;12:00;5,67;5,67;TRUE;0
11;1998;129;19;;;06:20;13:20;7;7;TRUE;0
11;1998;171;24;;;06:15;13:30;7,25;7,25;TRUE;0
11;1999;133;26;;;06:35;13:10;6,58;6,58;TRUE;0
11;1999;177;27;;;06:45;13:43;6,97;6,97;TRUE;0
11;2000;134;15;;;06:50;13:00;6,17;6,17;TRUE;0
11;2000;169;6;;;07:55;13:16;5,35;5,35;TRUE;0
11;2001;139;20;;;06:50;12:42;5,87;5,87;TRUE;0
11;2001;175;34;;;06:00;13:25;7,42;7,42;TRUE;0
11;2002;145;19;;;08:20;13:10;4,83;4,83;TRUE;0
11;2003;144;18;;;07:30;12:00;4,5;4,5;TRUE;0
11;2003;179;23;;;06:00;12:45;6,75;6,75;TRUE;0
11;2004;178;19;;;06:00;11:35;5,58;5,58;TRUE;0
11;2005;148;15;;;06:30;13:20;6,83;6,83;TRUE;0
11;2005;176;24;;;06:15;13:50;7,58;7,58;TRUE;0
110;2003;130;3;;;07:00;10:00;3;3;FALSE;1
110;2003;158;8;;;08:00;13:00;5;5;TRUE;0
110;2003;172;11;;;08:00;12:00;4;4;TRUE;2
110;2003;200;13;;;07:00;12:00;5;5;TRUE;3
110;2004;129;26;;;07:00;13:00;6;6;TRUE;0
110;2004;143;21;;;07:00;13:00;6;6;TRUE;1
110;2004;157;21;;;07:00;13:00;6;6;TRUE;2
110;2004;185;19;;;07:00;12:00;5;5;TRUE;3
110;2004;199;12;;;07:00;11:00;4;4;TRUE;0
110;2005;127;23;;;07:00;12:00;5;5;TRUE;0
110;2005;141;19;;;08:00;13:00;5;5;TRUE;1
110;2005;155;14;;;07:00;13:00;6;6;TRUE;0
110;2005;169;9;;;07:00;13:00;6;6;TRUE;2
110;2005;183;14;;;07:00;12:00;5;5;TRUE;3
110;2005;197;14;;;07:00;12:00;5;5;TRUE;0
110;2006;126;12;;;09:00;12:00;3;3;FALSE;0
110;2006;140;14;;;07:00;13:00;6;6;TRUE;1
110;2006;154;12;;;07:00;12:00;5;5;TRUE;2
110;2006;182;4;;;07:00;12:00;5;5;FALSE;0
110;2006;196;6;;;07:00;12:00;5;5;TRUE;3
110;2008;124;19;;;06:00;13:00;7;7;TRUE;0
110;2008;138;13;;;06:00;13:00;7;7;TRUE;1
110;2008;152;14;;;06:00;13:00;7;7;TRUE;0
110;2008;167;7;;;06:00;11:00;5;5;TRUE;2
110;2008;193;13;;;06:00;11:00;5;5;TRUE;3
111;2004;154;8;;;07:00;11:40;4,67;4,67;TRUE;1
111;2004;161;12;;;06:20;12:00;5,67;5,67;TRUE;2
111;2004;179;10;;;07:10;12:20;5,17;5,17;TRUE;0
111;2004;195;13;;;06:00;11:45;5,75;5,75;TRUE;3
111;2006;143;9;;;06:20;11:00;4,67;4,67;TRUE;1
111;2006;159;18;;;05:40;10:55;5,25;5,25;TRUE;2
111;2006;164;6;;;06:45;09:45;3;3;FALSE;0
111;2006;180;17;;;05:55;10:45;4,83;4,83;TRUE;3
111;2006;194;1;;;06:50;06:50;0;0;FALSE;0
111;2006;209;4;;;08:00;11:20;3,33;3,33;FALSE;0
111;2007;146;20;;;05:50;12:55;7,08;7,08;TRUE;1
111;2007;167;21;;;06:10;12:15;6,08;6,08;TRUE;2
111;2007;179;21;;;06:20;11:10;4,83;4,83;TRUE;0
111;2007;194;10;;;06:10;12:05;5,92;5,92;TRUE;3
112;2004;128;3;;;10:20;11:45;1,42;1,42;FALSE;1
112;2004;148;4;;;06:30;10:40;4,17;4,17;FALSE;2
112;2004;163;13;;;06:12;12:00;5,8;5,8;TRUE;3
112;2005;127;12;;;06:40;10:51;4,18;4,18;TRUE;1
112;2005;150;19;;;06:30;11:50;5,33;5,33;TRUE;2
112;2005;169;11;;;06:19;11:05;4,77;4,77;TRUE;3
112;2006;125;7;;;07:30;12:00;4,5;4,5;TRUE;1
112;2006;154;10;;;06:45;12:00;5,25;5,25;TRUE;2
112;2006;181;11;;;06:30;11:20;4,83;4,83;TRUE;3
112;2007;126;9;;;06:30;10:30;4;4;TRUE;1
112;2007;153;12;;;06:29;12:00;5,52;5,52;TRUE;2
112;2007;182;15;;;06:35;11:20;4,75;4,75;TRUE;3
112;2008;125;10;;;06:40;10:25;3,75;3,75;FALSE;0
114;2003;126;4;;;08:05;11:25;3,33;3,33;FALSE;0
114;2003;148;4;;;07:15;09:10;1,92;1,92;FALSE;1
114;2003;158;6;;;07:55;11:40;3,75;3,75;FALSE;2
114;2003;178;5;;;07:00;11:00;4;4;TRUE;3
114;2004;135;4;;;07:25;10:30;3,08;3,08;FALSE;0
114;2005;130;8;;;06:30;12:15;5,75;5,75;TRUE;0
114;2005;146;3;;;08:35;09:30;0,92;0,92;FALSE;1
114;2005;162;12;;;06:05;12:20;6,25;6,25;TRUE;2
114;2005;175;14;;;06:15;10:05;3,83;3,83;FALSE;3
114;2006;135;10;;;06:40;12:05;5,42;5,42;TRUE;0
114;2006;146;8;;;06:15;11:25;5,17;5,17;TRUE;1
114;2006;161;9;;;06:40;10:45;4,08;4,08;TRUE;2
114;2006;182;24;;;06:00;11:55;5,92;5,92;TRUE;3
114;2007;133;14;;;07:00;12:00;5;5;TRUE;0
114;2007;154;14;;;06:35;12:05;5,5;5,5;TRUE;1
114;2007;167;11;;;06:15;12:05;5,83;5,83;TRUE;2
114;2007;182;17;;;06:30;11:00;4,5;4,5;TRUE;3
114;2008;131;6;;;07:20;12:10;4,83;4,83;TRUE;0
114;2008;145;20;;;06:55;12:20;5,42;5,42;TRUE;1
114;2008;166;11;;;06:15;12:00;5,75;5,75;TRUE;2
114;2008;181;10;;;05:35;09:00;3,42;3,42;FALSE;3
114;2009;129;14;;;06:20;12:35;6,25;6,25;TRUE;0
114;2009;148;11;;;06:05;12:30;6,42;6,42;TRUE;1
114;2009;164;12;;;05:30;11:10;5,67;5,67;TRUE;2
114;2009;179;14;;;05:30;11:35;6,08;6,08;TRUE;3
114;2010;138;13;;;06:25;11:10;4,75;4,75;TRUE;0
114;2010;152;12;;;06:10;12:30;6,33;6,33;TRUE;1
114;2010;175;17;;;06:00;12:00;6;6;TRUE;2
114;2010;191;23;;;06:05;12:05;6;6;TRUE;3
114;2011;132;14;;;06:30;10:40;4,17;4,17;TRUE;0
114;2011;148;13;;;07:05;11:50;4,75;4,75;TRUE;1
114;2011;170;23;;;06:00;12:15;6,25;6,25;TRUE;2
114;2011;184;20;;;08:00;12:25;4,42;4,42;TRUE;3
114;2012;131;22;;;06:30;11:10;4,67;4,67;TRUE;0
114;2012;146;28;;;06:15;11:50;5,58;5,58;TRUE;1
114;2012;168;13;;;05:50;12:55;7,08;7,08;TRUE;2
114;2012;185;22;;;06:20;11:39;5,32;5,32;TRUE;3
114;2013;134;13;;;06:00;10:45;4,75;4,75;TRUE;0
114;2013;153;10;;;06:00;11:30;5,5;5,5;TRUE;1
114;2013;167;25;;;06:25;12:15;5,83;5,83;TRUE;2
114;2013;186;10;;;06:15;11:00;4,75;4,75;TRUE;3
114;2014;134;7;;;06:30;09:45;3,25;3,25;FALSE;0
114;2014;148;18;;;05:45;11:55;6,17;6,17;TRUE;1
114;2014;166;15;;;06:25;12:25;6;6;TRUE;2
114;2014;184;16;;;06:20;11:50;5,5;5,5;TRUE;3
114;2015;134;13;;;06:40;12:25;5,75;5,75;TRUE;0
114;2015;149;9;;;06:35;11:35;5;5;TRUE;1
114;2015;168;15;;;06:30;11:30;5;5;TRUE;2
114;2015;184;4;;;07:35;09:20;1,75;1,75;FALSE;3
115;2003;134;5;;;08:45;12:17;3,53;3,53;FALSE;1
115;2003;171;6;;;07:15;11:50;4,58;4,58;TRUE;2
115;2003;192;3;;;06:45;11:00;4,25;4,25;FALSE;3
115;2004;133;1;;;10:10;10:10;0;0;FALSE;1
115;2004;168;3;;;08:25;11:55;3,5;3,5;FALSE;2
115;2004;198;3;;;06:30;10:10;3,67;3,67;FALSE;3
115;2005;132;5;;;07:45;11:45;4;4;TRUE;1
115;2005;167;5;;;06:35;09:43;3,13;3,13;FALSE;2
115;2005;186;9;;;07:30;12:05;4,58;4,58;TRUE;3
115;2006;139;10;;;06:50;10:45;3,92;3,92;FALSE;1
115;2006;166;2;;;09:57;10:00;0,05;0,05;FALSE;2
115;2006;187;3;;;07:00;11:05;4,08;4,08;FALSE;3
116;2003;137;19;;;06:47;12:53;6,1;6,1;TRUE;1
116;2003;158;19;;;05:39;11:15;5,6;5,6;TRUE;2
116;2003;179;16;;;05:47;12:35;6,8;6,8;TRUE;3
116;2003;207;8;;;06:31;12:10;5,65;5,65;TRUE;0
116;2004;136;22;;;06:30;12:50;6,33;6,33;TRUE;1
116;2004;157;28;;;05:44;12:49;7,08;7,08;TRUE;2
116;2004;178;9;;;05:45;12:30;6,75;6,75;TRUE;3
116;2004;201;5;;;08:00;11:30;3,5;3,5;FALSE;0
116;2007;132;19;;;06:28;11:59;5,52;5,52;TRUE;1
116;2007;153;11;;;06:21;10:31;4,17;4,17;TRUE;2
116;2007;155;1;;;12:52;12:52;0;0;FALSE;0
116;2007;167;10;;;05:58;11:35;5,62;5,62;TRUE;3
116;2007;195;6;;;07:52;10:52;3;3;FALSE;0
116;2008;129;15;;;06:40;12:50;6,17;6,17;TRUE;0
116;2008;165;12;;;06:25;11:35;5,17;5,17;TRUE;0
116;2010;142;7;;;06:27;11:06;4,65;4,65;TRUE;0
117;2003;149;3;;;07:30;08:45;1,25;1,25;FALSE;0
117;2003;180;2;;;08:00;10:00;2;2;FALSE;0
117;2004;137;3;;;10:00;11:30;1,5;1,5;FALSE;0
117;2004;158;1;;;08:45;08:45;0;0;FALSE;1
117;2004;179;6;;;08:25;12:00;3,58;3,58;FALSE;2
117;2004;200;5;;;08:00;10:30;2,5;2,5;FALSE;3
117;2005;135;2;;;08:30;08:30;0;0;FALSE;0
117;2005;156;1;;;11:00;11:00;0;0;FALSE;1
117;2005;177;4;;;07:05;11:30;4,42;4,42;FALSE;2
117;2005;198;5;;;09:00;11:45;2,75;2,75;FALSE;3
117;2006;134;3;;;08:00;11:00;3;3;FALSE;0
117;2006;155;4;;;08:00;11:30;3,5;3,5;FALSE;1
117;2006;176;2;;;07:45;08:30;0,75;0,75;FALSE;2
117;2006;197;1;;;08:30;08:30;0;0;FALSE;3
117;2006;211;2;;;09:00;09:59;0,98;0,98;FALSE;0
117;2007;154;6;;;07:00;12:45;5,75;5,75;TRUE;1
117;2007;174;3;;;07:30;11:50;4,33;4,33;FALSE;2
117;2007;196;3;;;07:30;09:00;1,5;1,5;FALSE;3
117;2008;139;2;;;08:45;11:30;2,75;2,75;FALSE;0
117;2008;153;2;;;08:15;08:15;0;0;FALSE;1
117;2008;174;1;;;07:30;07:30;0;0;FALSE;2
117;2008;202;1;;;09:30;09:30;0;0;FALSE;3
117;2009;137;4;;;09:45;11:20;1,58;1,58;FALSE;0
117;2009;158;5;;;08:50;11:30;2,67;2,67;FALSE;1
117;2009;179;3;;;08:45;11:30;2,75;2,75;FALSE;2
117;2009;200;1;;;08:55;08:55;0;0;FALSE;3
117;2010;157;1;;;09:45;09:45;0;0;FALSE;1
117;2010;178;9;;;07:30;12:15;4,75;4,75;TRUE;2
117;2010;206;4;;;09:00;10:45;1,75;1,75;FALSE;3
117;2011;135;1;;;09:00;09:00;0;0;FALSE;0
117;2011;166;6;;;07:30;09:18;1,8;1,8;FALSE;1
117;2011;177;4;;;07:38;10:14;2,6;2,6;FALSE;2
117;2011;198;3;;;07:25;07:40;0,25;0,25;FALSE;3
117;2012;176;4;;;07:15;12:50;5,58;5,58;FALSE;0
117;2012;202;2;;;08:15;10:05;1,83;1,83;FALSE;0
117;2014;158;4;;;07:00;11:30;4,5;4,5;FALSE;0
117;2014;179;5;;;07:33;11:40;4,12;4,12;TRUE;0
117;2015;158;9;;;07:45;12:30;4,75;4,75;TRUE;1
117;2015;178;6;;;07:00;10:50;3,83;3,83;FALSE;2
117;2015;200;2;;;10:20;10:40;0,33;0,33;FALSE;3
117;2016;136;6;;;08:04;11:05;3,02;3,02;FALSE;0
117;2016;157;6;;;07:31;11:17;3,77;3,77;FALSE;0
117;2016;178;6;;;06:30;11:08;4,63;4,63;TRUE;0
118;2003;173;1;;;07:00;07:00;0;0;FALSE;0
118;2003;180;4;;;07:00;09:00;2;2;FALSE;0
118;2003;187;7;;;06:15;10:15;4;4;TRUE;0
118;2003;195;7;;;06:30;11:00;4,5;4,5;TRUE;0
118;2004;169;1;;;07:41;07:41;0;0;FALSE;0
118;2004;176;1;;;09:55;09:55;0;0;FALSE;0
118;2007;151;2;;;08:20;08:24;0,07;0,07;FALSE;0
118;2007;165;5;;;06:40;12:20;5,67;5,67;TRUE;1
118;2007;179;10;;;06:24;12:23;5,98;5,98;TRUE;2
118;2007;193;18;;;06:37;10:12;3,58;3,58;FALSE;0
118;2007;200;9;;;06:32;11:30;4,97;4,97;TRUE;3
118;2008;157;2;;;08:09;11:07;2,97;2,97;FALSE;1
118;2008;171;3;;;08:13;10:00;1,78;1,78;FALSE;2
118;2008;178;4;;;08:06;11:26;3,33;3,33;FALSE;0
118;2008;192;1;;;06:30;06:30;0;0;FALSE;3
118;2008;199;1;;;12:43;12:43;0;0;FALSE;0
118;2009;148;8;;;06:28;12:00;5,53;5,53;TRUE;1
118;2009;176;4;;;06:16;08:14;1,97;1,97;FALSE;2
118;2009;190;10;;;06:45;12:20;5,58;5,58;TRUE;3
118;2010;147;4;;;06:25;08:12;1,78;1,78;FALSE;1
118;2010;175;6;;;06:30;12:05;5,58;5,58;TRUE;2
118;2010;189;5;;;06:27;11:10;4,72;4,72;TRUE;3
118;2010;196;19;;;06:40;12:00;5,33;5,33;TRUE;0
118;2011;132;6;;;07:00;08:50;1,83;1,83;FALSE;0
118;2011;146;5;;;06:17;11:29;5,2;5,2;TRUE;0
118;2011;160;13;;;06:30;12:10;5,67;5,67;TRUE;1
118;2011;181;4;;;06:37;12:10;5,55;5,55;FALSE;2
118;2011;188;8;;;06:35;11:48;5,22;5,22;TRUE;3
118;2012;145;9;;;07:02;12:08;5,1;5,1;TRUE;1
118;2012;173;8;;;06:31;08:32;2,02;2,02;FALSE;2
118;2012;194;4;;;06:40;11:00;4,33;4,33;FALSE;3
118;2012;201;2;;;06:20;09:30;3,17;3,17;FALSE;0
118;2013;157;3;;;07:44;12:28;4,73;4,73;FALSE;1
118;2013;164;4;;;06:23;08:38;2,25;2,25;FALSE;0
118;2013;171;6;;;07:24;10:50;3,43;3,43;FALSE;0
118;2013;178;9;;;06:22;11:21;4,98;4,98;TRUE;2
118;2013;185;3;;;06:25;09:14;2,82;2,82;FALSE;0
118;2013;186;1;;;08:14;08:14;0;0;FALSE;3
118;2014;163;4;;;07:58;10:43;2,75;2,75;FALSE;1
118;2014;170;4;;;06:56;07:22;0,43;0,43;FALSE;0
118;2014;177;13;;;06:37;12:34;5,95;5,95;TRUE;2
118;2014;200;14;;;07:05;12:10;5,08;5,08;TRUE;3
118;2015;176;3;;;06:15;08:26;2,18;2,18;FALSE;0
118;2015;192;3;;;08:20;10:00;1,67;1,67;FALSE;0
118;2016;182;11;;;06:47;12:00;5,22;5,22;TRUE;0
118;2016;185;2;;;06:40;08:48;2,13;2,13;FALSE;0
118;2016;189;9;;;06:24;10:44;4,33;4,33;TRUE;0
118;2017;166;1;;;08:41;08:41;0;0;FALSE;1
118;2017;173;2;;;06:25;07:42;1,28;1,28;FALSE;2
118;2017;187;6;;;07:16;10:09;2,88;2,88;FALSE;3
118;2018;160;11;;;06:32;12:40;6,13;6,13;TRUE;0
118;2018;179;4;;;07:31;11:30;3,98;3,98;FALSE;0
118;2019;157;2;;;09:30;11:55;2,42;2,42;FALSE;0
118;2019;171;2;;;07:05;11:25;4,33;4,33;FALSE;0
118;2019;174;4;;;07:20;11:35;4,25;4,25;FALSE;0
119;2003;200;9;;;06:00;11:00;5;5;TRUE;0
119;2007;139;7;;;06:30;08:20;1,83;1,83;FALSE;1
119;2007;160;4;;;06:15;08:10;1,92;1,92;FALSE;2
119;2007;195;8;;;06:30;09:00;2,5;2,5;FALSE;3
119;2008;129;8;;;06:40;10:20;3,67;3,67;FALSE;1
119;2008;174;15;;;06:00;10:30;4,5;4,5;TRUE;2
119;2008;187;18;;;06:20;10:00;3,67;3,67;FALSE;3
12;1990;133;53;;;06:05;12:29;6,4;6,4;TRUE;1
12;1990;161;48;;;06:28;12:55;6,45;6,45;TRUE;2
12;1990;192;36;;;06:35;13:08;6,55;6,55;TRUE;3
12;1991;146;42;;;06:30;12:10;5,67;5,67;TRUE;0
12;1991;167;70;;;06:30;13:13;6,72;6,72;TRUE;0
12;1991;188;25;;;06:27;13:08;6,68;6,68;TRUE;0
12;1992;145;36;;;06:47;12:27;5,67;5,67;TRUE;0
12;1992;169;49;;;06:21;12:15;5,9;5,9;TRUE;0
12;1992;192;24;;;06:41;11:50;5,15;5,15;TRUE;0
12;1993;136;17;;;06:37;11:55;5,3;5,3;TRUE;1
12;1993;164;41;;;06:00;11:39;5,65;5,65;TRUE;2
12;1993;185;27;;;05:57;11:14;5,28;5,28;TRUE;3
12;1994;135;40;;;06:25;12:54;6,48;6,48;TRUE;1
12;1994;163;55;;;06:30;12:37;6,12;6,12;TRUE;2
12;1994;184;22;;;06:00;11:05;5,08;5,08;TRUE;3
12;1995;134;25;;;10:01;13:45;3,73;3,73;FALSE;0
12;1995;169;33;;;06:37;12:10;5,55;5,55;TRUE;0
12;1995;183;34;;;06:32;12:32;6;6;TRUE;0
12;1996;140;34;;;06:43;11:20;4,62;4,62;TRUE;1
12;1996;168;43;;;06:15;12:21;6,1;6,1;TRUE;2
12;1996;182;27;;;06:21;12:09;5,8;5,8;TRUE;3
12;1997;131;23;;;06:40;12:17;5,62;5,62;TRUE;1
12;1997;159;30;;;07:26;13:08;5,7;5,7;TRUE;2
12;1997;180;25;;;06:42;11:15;4,55;4,55;TRUE;3
12;1998;137;23;;;06:43;12:09;5,43;5,43;TRUE;1
12;1998;158;7;;;06:17;07:02;0,75;0,75;FALSE;2
12;1998;161;17;;;07:18;09:32;2,23;2,23;FALSE;0
12;1998;164;13;;;10:30;13:02;2,53;2,53;FALSE;0
12;1998;179;63;;;06:28;12:24;5,93;5,93;TRUE;3
12;1999;136;44;;;06:30;12:30;6;6;TRUE;1
12;1999;164;36;;;06:20;11:56;5,6;5,6;TRUE;2
12;1999;178;36;;;06:24;12:12;5,8;5,8;TRUE;3
12;2000;121;46;;;06:38;12:40;6,03;6,03;TRUE;0
12;2000;135;40;;;06:25;12:12;5,78;5,78;TRUE;1
12;2000;156;57;;;05:45;12:40;6,92;6,92;TRUE;2
12;2000;177;53;;;06:33;12:43;6,17;6,17;TRUE;3
12;2001;128;11;;;06:38;12:35;5,95;5,95;TRUE;1
12;2001;147;14;;;06:32;12:25;5,88;5,88;TRUE;2
12;2001;175;9;;;06:22;12:40;6,3;6,3;TRUE;3
12;2002;129;39;;;06:10;11:40;5,5;5,5;TRUE;1
12;2002;146;36;;;06:12;12:00;5,8;5,8;TRUE;2
12;2002;174;39;;;06:20;11:56;5,6;5,6;TRUE;3
12;2003;124;28;;;06:50;12:20;5,5;5,5;TRUE;1
12;2003;152;41;;;05:50;12:16;6,43;6,43;TRUE;2
12;2003;173;22;;;05:55;11:27;5,53;5,53;TRUE;3
12;2004;123;34;;;06:04;12:10;6,1;6,1;TRUE;1
12;2004;144;30;;;06:00;11:15;5,25;5,25;TRUE;2
12;2004;172;43;;;06:00;11:55;5,92;5,92;TRUE;3
12;2005;128;35;;;06:00;12:10;6,17;6,17;TRUE;1
12;2005;149;34;;;05:50;12:05;6,25;6,25;TRUE;2
12;2005;177;28;;;05:45;12:05;6,33;6,33;TRUE;3
12;2006;127;34;;;06:18;12:20;6,03;6,03;TRUE;1
12;2006;148;40;;;06:00;12:08;6,13;6,13;TRUE;2
12;2006;176;27;;;05:55;12:00;6,08;6,08;TRUE;3
12;2007;126;40;;;06:15;11:50;5,58;5,58;TRUE;1
12;2007;147;18;;;05:50;11:00;5,17;5,17;TRUE;2
12;2007;175;32;;;05:45;12:05;6,33;6,33;TRUE;3
12;2008;125;46;;;06:14;11:45;5,52;5,52;TRUE;1
12;2008;153;49;;;05:40;11:50;6,17;6,17;TRUE;2
12;2008;174;36;;;05:45;11:44;5,98;5,98;TRUE;3
12;2009;123;27;;;06:05;11:46;5,68;5,68;TRUE;1
12;2009;144;31;;;05:55;12:07;6,2;6,2;TRUE;2
12;2009;172;34;;;05:48;12:25;6,62;6,62;TRUE;3
12;2010;128;19;;;06:10;10:32;4,37;4,37;TRUE;1
12;2010;143;30;;;06:05;10:51;4,77;4,77;TRUE;2
12;2010;171;34;;;05:48;11:47;5,98;5,98;TRUE;3
12;2011;121;32;;;06:15;11:47;5,53;5,53;TRUE;1
12;2011;142;57;;;05:55;11:28;5,55;5,55;TRUE;2
12;2011;170;22;;;06:16;11:51;5,58;5,58;TRUE;3
12;2012;127;36;;;06:19;11:55;5,6;5,6;TRUE;1
12;2012;148;36;;;06:05;11:43;5,63;5,63;TRUE;2
12;2012;176;25;;;05:57;11:45;5,8;5,8;TRUE;3
12;2013;125;17;;;06:32;11:28;4,93;4,93;TRUE;1
12;2013;153;34;;;06:08;11:43;5,58;5,58;TRUE;2
12;2013;174;16;;;06:18;11:40;5,37;5,37;TRUE;3
12;2014;124;35;;;06:12;11:33;5,35;5,35;TRUE;1
12;2014;145;35;;;05:44;11:58;6,23;6,23;TRUE;2
12;2014;173;21;;;06:00;11:25;5,42;5,42;TRUE;3
12;2015;130;31;;;06:04;11:46;5,7;5,7;TRUE;1
12;2015;151;28;;;06:10;11:55;5,75;5,75;TRUE;2
12;2015;172;22;;;06:02;11:29;5,45;5,45;TRUE;3
12;2016;129;34;;;06:17;11:28;5,18;5,18;TRUE;1
12;2016;157;27;;;05:41;11:28;5,78;5,78;TRUE;2
12;2016;178;23;;;06:00;11:24;5,4;5,4;TRUE;3
12;2017;134;24;;;06:22;11:23;5,02;5,02;TRUE;1
12;2017;148;23;;;06:10;12:13;6,05;6,05;TRUE;2
12;2017;176;31;;;06:10;11:39;5,48;5,48;TRUE;3
12;2018;126;31;;;06:15;12:09;5,9;5,9;TRUE;1
12;2018;147;29;;;06:04;11:20;5,27;5,27;TRUE;2
12;2018;175;15;;;06:00;10:50;4,83;4,83;TRUE;3
12;2019;125;33;;;06:20;12:22;6,03;6,03;TRUE;1
12;2019;146;27;;;05:59;11:35;5,6;5,6;TRUE;2
12;2019;174;23;;;06:45;11:56;5,18;5,18;TRUE;3
120;2004;137;10;;;09:00;13:00;4;4;TRUE;0
120;2004;158;10;;;07:45;09:30;1,75;1,75;FALSE;0
120;2004;179;4;;;08:15;11:30;3,25;3,25;FALSE;0
120;2005;163;10;;;08:00;13:00;5;5;TRUE;1
120;2005;177;6;;;08:00;12:00;4;4;TRUE;2
120;2005;184;2;;;07:30;07:30;0;0;FALSE;3
120;2007;154;6;;;08:00;13:00;5;5;TRUE;1
120;2007;168;4;;;06:40;09:30;2,83;2,83;FALSE;2
120;2007;189;8;;;07:00;13:00;6;6;TRUE;3
120;2008;160;4;;;08:00;13:00;5;5;FALSE;1
120;2008;167;3;;;09:30;10:30;1;1;FALSE;2
120;2008;181;5;;;07:00;12:00;5;5;TRUE;3
121;2004;130;7;;;11:30;12:30;1;1;FALSE;1
121;2004;165;20;;;06:00;12:00;6;6;TRUE;2
121;2004;186;13;;;06:10;12:40;6,5;6,5;TRUE;3
121;2005;128;32;;;06:45;12:30;5,75;5,75;TRUE;1
121;2005;156;44;;;06:30;12:30;6;6;TRUE;2
121;2005;190;64;;;06:30;12:30;6;6;TRUE;3
121;2006;128;15;;;07:40;12:15;4,58;4,58;TRUE;1
121;2006;155;19;;;06:15;11:48;5,55;5,55;TRUE;2
121;2006;183;14;;;06:30;11:25;4,92;4,92;TRUE;3
121;2007;120;29;;;06:55;11:55;5;5;TRUE;1
