"YEAR";"HABITAT";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"ESPECE"
2007;"Terrestre";1,10625;2,18406593406593;3,46666666666667;5,57142857142857;10,5428571428571;"PHYLUS"
2008;"Terrestre";1,375;3,07692307692308;4,61538461538461;5,45454545454546;13,5;"PHYLUS"
2009;"Terrestre";1,5;2,30769230769231;4,06593406593407;8,55;14,0125;"PHYLUS"
2010;"Terrestre";1,41477272727273;2,23076923076923;4,14285714285714;6,1;9,0625;"PHYLUS"
2011;"Terrestre";1,80535714285714;3;4,42307692307692;7,1;15,6401515151515;"PHYLUS"
2012;"Terrestre";2,1203007518797;3;3,33333333333333;5,35714285714286;12,6;"PHYLUS"
2013;"Terrestre";1,61911764705882;2,27142857142857;3,33333333333333;4,34873949579832;7,2;"PHYLUS"
2014;"Terrestre";2,46346153846154;3,4;4,6875;6;8,25355787476281;"PHYLUS"
2015;"Terrestre";1,52380952380952;3;3,33333333333333;4,28571428571429;6,9;"PHYLUS"
2016;"Terrestre";1,73958333333333;2,61111111111111;3,33333333333333;4,33333333333333;5,68723404255319;"PHYLUS"
2017;"Terrestre";2,37019230769231;2,79545454545455;3,16666666666667;5,375;6,58928571428571;"PHYLUS"
2018;"Terrestre";2,49351211072664;3;4,28571428571429;5,72727272727273;7,5;"PHYLUS"
2019;"Terrestre";1,55178571428571;2,375;3;3,85416666666667;7,03125;"PHYLUS"
1992;"Terrestre";0,576923076923077;0,576923076923077;0,576923076923077;0,576923076923077;0,576923076923077;"PICDIS"
1993;"Terrestre";0,384615384615385;0,384615384615385;0,384615384615385;0,384615384615385;0,384615384615385;"PICDIS"
1994;"Terrestre";1,04651162790698;1,04651162790698;1,04651162790698;1,04651162790698;1,04651162790698;"PICDIS"
1997;"Terrestre";0,75;0,75;0,75;0,75;0,75;"PICDIS"
1998;"Terrestre";0,75;0,75;0,75;0,75;0,75;"PICDIS"
2000;"Terrestre";0,75;0,75;0,75;0,75;0,75;"PICDIS"
2001;"Terrestre";1,052738336714;1,21703853955375;1,39959432048682;1,58215010141988;1,74645030425963;"PICDIS"
2002;"Terrestre";1,68269230769231;1,82692307692308;1,98717948717949;2,1474358974359;2,29166666666667;"PICDIS"
2004;"Terrestre";0,809210526315789;0,986842105263158;1,18421052631579;1,38157894736842;1,55921052631579;"PICDIS"
2005;"Terrestre";1,07142857142857;1,07142857142857;1,5;1,66666666666667;1,85416666666667;"PICDIS"
2006;"Terrestre";1,43984962406015;1,54135338345865;1,671826625387;1,82352941176471;1,98235294117647;"PICDIS"
2007;"Terrestre";3,52941176470588;3,52941176470588;3,52941176470588;3,52941176470588;3,52941176470588;"PICDIS"
2008;"Terrestre";1,24;1,6;2;2,15384615384615;2,29230769230769;"PICDIS"
2009;"Terrestre";2,01538461538462;2,15384615384615;2,30769230769231;2,51748251748252;2,70629370629371;"PICDIS"
2010;"Terrestre";1,171875;1,90625;2,07142857142857;2,14285714285714;2,65422077922078;"PICDIS"
2011;"Terrestre";1,08990147783251;1,58866995073892;2,14285714285714;2,57142857142857;2,95714285714286;"PICDIS"
2012;"Terrestre";1,575;2,07142857142857;2,72727272727273;3,03030303030303;4,14285714285714;"PICDIS"
2013;"Terrestre";0,966176470588235;1,72058823529412;2,15384615384615;2,41258741258741;2,6958041958042;"PICDIS"
2014;"Terrestre";2,4;2,4;2,4;2,4;2,4;"PICDIS"
2015;"Terrestre";2,075;2,75;3;3;3;"PICDIS"
2016;"Terrestre";1,545;1,95;2,4;2,56363636363636;2,71090909090909;"PICDIS"
2017;"Terrestre";1,53214285714286;1,82142857142857;2,14285714285714;2,73809523809524;3,27380952380952;"PICDIS"
2018;"Terrestre";1,88075657894737;1,93256578947368;1,99013157894737;2,04769736842105;2,09950657894737;"PICDIS"
2019;"Terrestre";1,14285714285714;1,78571428571429;2,5;2,75;2,975;"PICDIS"
1989;"Terrestre";2,01666666666667;2,16666666666667;2,33333333333333;2,5;2,65;"PRUMOD"
1990;"Terrestre";1,07258064516129;1,72619047619048;2,8;3,7218045112782;4,36160714285714;"PRUMOD"
1991;"Terrestre";0,554112554112554;1,03448275862069;1,66666666666667;2;5,62352941176471;"PRUMOD"
1992;"Terrestre";0,777504472271914;1,22596153846154;1,73611111111111;2,575;3,66307692307692;"PRUMOD"
1993;"Terrestre";0,87875;1,65178571428571;2,08099438652767;3,375;15,4875;"PRUMOD"
1994;"Terrestre";0,934169278996865;1,5;1,81818181818182;2,09302325581395;24,5;"PRUMOD"
1995;"Terrestre";0,682797805642633;0,695812807881773;1,19047619047619;2,29166666666667;12,8125;"PRUMOD"
1996;"Terrestre";1,60172064777328;1,80288461538462;2,4;3,04147465437788;4,12672811059908;"PRUMOD"
1997;"Terrestre";1,05603448275862;1,25;1,30434782608696;1,85185185185185;2,26210826210826;"PRUMOD"
1998;"Terrestre";1,01071428571429;1,21753246753247;2,5;15,1923076923077;29,625;"PRUMOD"
1999;"Terrestre";1,11111111111111;1,34502923976608;2,4;3,54910714285714;24,3214285714286;"PRUMOD"
2000;"Terrestre";0,967272727272727;1,30434782608696;2,25806451612903;3,4375;4,53947368421053;"PRUMOD"
2001;"Terrestre";1,04545454545455;1,73076923076923;2,5;4;5,29166666666667;"PRUMOD"
2002;"Terrestre";0,842879256965944;1,55921052631579;2,36111111111111;3,36647727272727;6,421875;"PRUMOD"
2003;"Terrestre";0,882763975155279;1,5;2,5;4,375;36,75;"PRUMOD"
2004;"Terrestre";0,979545454545454;1,46590909090909;3,33333333333333;4,6571906354515;46,7499999999999;"PRUMOD"
2005;"Terrestre";0,877310924369748;2;4,28571428571429;5,45454545454546;33;"PRUMOD"
2006;"Terrestre";1,18153846153846;2,5;3,33333333333333;5;60;"PRUMOD"
2007;"Terrestre";1,155;2,07692307692308;3,54166666666667;5,53030303030303;22,1875;"PRUMOD"
2008;"Terrestre";1,17115384615385;2,5;3,46153846153846;4,71153846153846;40;"PRUMOD"
2009;"Terrestre";1,05238726790451;2,35384615384615;3,33333333333333;5;9,88461538461539;"PRUMOD"
2010;"Terrestre";0,840277777777778;1,79144385026738;3,21428571428571;5,40584415584416;11,25;"PRUMOD"
2011;"Terrestre";1,18551587301587;2,30769230769231;3;4,22222222222222;11,0416666666667;"PRUMOD"
2012;"Terrestre";1;2,6865671641791;4,28571428571429;5,5;11,925;"PRUMOD"
2013;"Terrestre";0,954241071428571;2,14285714285714;2,72727272727273;4,28571428571429;7,9375;"PRUMOD"
2014;"Terrestre";0,946875;2,40384615384615;3;4,24812030075188;9;"PRUMOD"
2015;"Terrestre";1,14597039473684;2,24358974358974;3;4,875;7,22916666666666;"PRUMOD"
2016;"Terrestre";1,71695402298851;2,578125;4,22619047619048;6;9,09965034965035;"PRUMOD"
2017;"Terrestre";1,16346153846154;2,85714285714286;3,21428571428571;5,45454545454546;8,36;"PRUMOD"
2018;"Terrestre";1,875;2,61363636363636;3,33333333333333;5;10,8886363636364;"PRUMOD"
2019;"Terrestre";1,84375;2,86363636363636;3,75;6;10,075;"PRUMOD"
1989;"Terrestre";0,680869565217391;0,939130434782609;1,22608695652174;1,51304347826087;1,77130434782609;"PYRULA"
1990;"Terrestre";0,6025;0,625;0,652173913043478;1,07142857142857;2,25;"PYRULA"
1991;"Terrestre";0,915909090909091;0,977272727272727;1,2843137254902;1,87959558823529;2,71920955882353;"PYRULA"
1992;"Terrestre";1,05802325581395;1,16162790697674;1,46538461538462;1,76682692307692;1,86418269230769;"PYRULA"
1993;"Terrestre";0,71;1,7;2,8;3,9;4,89;"PYRULA"
1994;"Terrestre";0,698863636363636;0,852272727272727;1,48902821316614;7,17672413793103;20,9676724137931;"PYRULA"
1995;"Terrestre";0,683007399577167;0,693710359408034;0,866078588612671;3,99014778325123;11,9704433497537;"PYRULA"
1996;"Terrestre";1,15384615384615;1,15384615384615;1,15384615384615;1,15384615384615;1,15384615384615;"PYRULA"
1998;"Terrestre";1,00769230769231;1,07692307692308;1,15384615384615;4,32692307692308;7,18269230769231;"PYRULA"
1999;"Terrestre";0,703282828282828;0,896464646464647;1,11111111111111;2,6984126984127;4,12698412698413;"PYRULA"
2000;"Terrestre";1,2025;1,225;1,25;1,50735294117647;1,73897058823529;"PYRULA"
2001;"Terrestre";0,945804195804196;1,25874125874126;2;2,61363636363636;3,44480519480519;"PYRULA"
2002;"Terrestre";0,974184782608696;1,30434782608696;2,30769230769231;2,36842105263158;2,48684210526316;"PYRULA"
2003;"Terrestre";0,732487922705314;1,21527777777778;2,31111111111111;4,17857142857143;12,05;"PYRULA"
2004;"Terrestre";1,75586956521739;2;2,40384615384615;3,64285714285714;23,8125;"PYRULA"
2005;"Terrestre";1,63815789473684;2,30769230769231;3,21428571428571;4,28571428571429;6,85714285714286;"PYRULA"
2006;"Terrestre";0,657272727272727;1,17272727272727;2,95454545454545;10,9090909090909;28,0909090909091;"PYRULA"
2007;"Terrestre";2,1375;3,83333333333333;4,39285714285714;6,46875;25,05;"PYRULA"
2008;"Terrestre";0,702302631578947;2,14285714285714;2,72727272727273;3,33333333333333;6,33566433566434;"PYRULA"
2009;"Terrestre";1,48285714285714;2,30769230769231;3;3,33333333333333;4,3021978021978;"PYRULA"
2010;"Terrestre";1,04926108374384;2;2,72727272727273;4,28571428571429;6;"PYRULA"
2011;"Terrestre";1,80952380952381;2,72727272727273;3;3,46153846153846;4,7;"PYRULA"
2012;"Terrestre";1,62797619047619;2,22527472527473;3;5;8,0375;"PYRULA"
2013;"Terrestre";1,2;2,30769230769231;3;3,33333333333333;5,4375;"PYRULA"
2014;"Terrestre";1,20505617977528;2,33076923076923;2,75;3;9,1;"PYRULA"
2015;"Terrestre";1,025;2,27142857142857;2,5;3,16666666666667;5,51538461538462;"PYRULA"
2016;"Terrestre";1,44285714285714;2,5;3;4,28571428571429;12;"PYRULA"
2017;"Terrestre";1,9125;2,4;2,5;3;6;"PYRULA"
2018;"Terrestre";2,04285714285714;3;3;6;7,05;"PYRULA"
2019;"Terrestre";1,28205128205128;2,57142857142857;3;4,16666666666667;5;"PYRULA"
1994;"Terrestre";1,03448275862069;1,03448275862069;1,03448275862069;1,03448275862069;1,03448275862069;"SAXTOR"
2001;"Terrestre";1,0480943738657;1,17059891107078;1,30671506352087;1,44283121597096;1,56533575317604;"SAXTOR"
2002;"Terrestre";1,875;1,875;1,875;1,875;1,875;"SAXTOR"
2003;"Terrestre";1,28307692307692;2,03076923076923;2,40384615384615;2,8125;3,65625;"SAXTOR"
2004;"Terrestre";1,93892045454545;2,51420454545455;3,86363636363636;6,75;11,475;"SAXTOR"
2005;"Terrestre";2,34134615384615;2,5;3,44230769230769;4,71428571428571;25,8;"SAXTOR"
2006;"Terrestre";0,501098901098901;1,15384615384615;2;2,30769230769231;2,48076923076923;"SAXTOR"
2007;"Terrestre";4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;"SAXTOR"
2008;"Terrestre";1,2;1,2;1,225;1,89903846153846;3,65144230769231;"SAXTOR"
2009;"Terrestre";1,29;2,1;3;4,22727272727273;5,33181818181818;"SAXTOR"
2010;"Terrestre";1,25035714285714;1,70357142857143;2,20714285714286;2,71071428571429;3,16392857142857;"SAXTOR"
2011;"Terrestre";1,66666666666667;1,66666666666667;2,22222222222222;4;4,12413793103448;"SAXTOR"
2012;"Terrestre";1,05714285714286;1,57142857142857;2,14285714285714;2,43506493506494;2,69805194805195;"SAXTOR"
2013;"Terrestre";1,08571428571429;1,85714285714286;2,67857142857143;3,24404761904762;3,32440476190476;"SAXTOR"
2014;"Terrestre";1,31454545454545;2,34545454545455;3,29912023460411;4,30947580645161;5,49344758064516;"SAXTOR"
2015;"Terrestre";1,34375;2,1875;2,75;4,25892857142857;7,65803571428571;"SAXTOR"
2016;"Terrestre";1,24714285714286;1,67142857142857;2,14285714285714;2,32142857142857;2,48214285714286;"SAXTOR"
2017;"Terrestre";1,20698380566802;1,60087719298246;1,66666666666667;2,29166666666667;3,59375;"SAXTOR"
2018;"Terrestre";1,08428571428571;1,2;1,875;1,875;2,8875;"SAXTOR"
1990;"Terrestre";0,9375;0,9375;0,9375;0,9375;0,9375;"SITEUR"
1997;"Terrestre";1,04122938530735;1,10194902548726;1,16941529235382;1,23688155922039;1,2976011994003;"SITEUR"
1999;"Terrestre";0,9375;0,9375;0,9375;0,9375;0,9375;"SITEUR"
2000;"Terrestre";0,46875;0,46875;0,46875;0,46875;0,46875;"SITEUR"
2001;"Terrestre";1,53846153846154;1,53846153846154;1,53846153846154;1,53846153846154;1,53846153846154;"SITEUR"
2002;"Terrestre";3,52941176470588;3,52941176470588;3,52941176470588;3,52941176470588;3,52941176470588;"SITEUR"
2004;"Terrestre";1,0125;1,125;1,25;15,625;28,5625;"SITEUR"
2005;"Terrestre";0,59375;1,25;2,66666666666667;4,04761904761905;4,28571428571429;"SITEUR"
2006;"Terrestre";30;30;30;30;30;"SITEUR"
2007;"Terrestre";2,5625;3,125;3,75;9,375;14,4375;"SITEUR"
2008;"Terrestre";1,0078125;1,640625;1,9375;2,52272727272727;3,93409090909091;"SITEUR"
2009;"Terrestre";60;60;60;60;60;"SITEUR"
2010;"Terrestre";1,86948529411765;2,8125;3;3;3;"SITEUR"
2011;"Terrestre";1,45133333333333;1,55333333333333;1,66666666666667;2,33333333333333;2,93333333333333;"SITEUR"
2012;"Terrestre";1,959375;2,71875;3,375;3,8125;3,98125;"SITEUR"
2013;"Terrestre";0,882352941176471;0,882352941176471;0,882352941176471;0,882352941176471;0,882352941176471;"SITEUR"
2014;"Terrestre";1,5375;1,875;2,10526315789474;2,10526315789474;2,28744939271255;"SITEUR"
2015;"Terrestre";1,04375;2;2;3,33333333333333;3,70833333333333;"SITEUR"
2016;"Terrestre";2;2;2;2;2;"SITEUR"
2017;"Terrestre";1,05427631578947;2,10526315789474;2,14285714285714;2,5;2,5;"SITEUR"
2018;"Terrestre";1,68859649122807;1,8859649122807;2,10526315789474;2,71929824561404;3,2719298245614;"SITEUR"
2019;"Terrestre";1,08072916666667;2,36979166666667;3,80208333333333;5,234375;6,5234375;"SITEUR"
2005;"Terrestre";8,57142857142857;8,57142857142857;8,57142857142857;8,57142857142857;8,57142857142857;"SYLALA"
2006;"Terrestre";2,5;2,5;2,5;2,5;2,5;"SYLALA"
2007;"Terrestre";3,34375;3,4375;3,54166666666667;3,64583333333333;3,73958333333333;"SYLALA"
2008;"Terrestre";2,5125;2,625;2,75;2,875;2,9875;"SYLALA"
2009;"Terrestre";3;3;3;3;3;"SYLALA"
2010;"Terrestre";2,30769230769231;2,30769230769231;2,30769230769231;2,30769230769231;2,30769230769231;"SYLALA"
2011;"Terrestre";1;1;1;1;1;"SYLALA"
2013;"Terrestre";4;4;4;4;4;"SYLALA"
2014;"Terrestre";1,5625;2,125;2,75;3,375;3,9375;"SYLALA"
2015;"Terrestre";0,8625;1,875;3;3,16666666666667;3,31666666666667;"SYLALA"
2016;"Terrestre";2,75862068965517;2,75862068965517;2,75862068965517;2,75862068965517;2,75862068965517;"SYLALA"
2017;"Terrestre";5;5;5;5;5;"SYLALA"
2018;"Terrestre";2,52573529411765;2,75735294117647;3,01470588235294;3,27205882352941;3,50367647058824;"SYLALA"
2019;"Terrestre";2,55147058823529;3,01470588235294;3,52941176470588;4,57720588235294;5,52022058823529;"SYLALA"
1989;"Terrestre";1,76565217391304;3,96086956521739;6,4;7,2;7,92;"SYLATR"
1990;"Terrestre";1,44635343618513;2,03571428571429;2,54583333333333;4,74671052631579;10,0877976190476;"SYLATR"
1991;"Terrestre";1,33522727272727;1,81372549019608;3,10344827586207;4,55882352941176;9,875;"SYLATR"
1992;"Terrestre";1,19463530655391;1,54380341880342;2,71634615384615;4,15178571428571;5,63179487179487;"SYLATR"
1993;"Terrestre";1,34285714285714;1,97198275862069;3,33333333333333;6,61538461538461;41,3146551724138;"SYLATR"
1994;"Terrestre";1,03068181818182;1,88087774294671;3,81315156375301;6,18421052631579;43,0078125;"SYLATR"
1995;"Terrestre";0,678291536050157;1,62878787878788;2,7906976744186;6,26190476190476;25,4857142857143;"SYLATR"
1996;"Terrestre";1,26631578947368;1,80098684210526;3,678955453149;8,109375;8,54799107142857;"SYLATR"
1997;"Terrestre";1,06133952254642;1,60326086956522;2,98148148148148;7,8125;30,5114942528736;"SYLATR"
1998;"Terrestre";1,25714285714286;3,07692307692308;5,25;10,5;76,5;"SYLATR"
1999;"Terrestre";1,19298245614035;2,61064593301435;3,68148148148148;7,08705357142857;12,1930803571429;"SYLATR"
2000;"Terrestre";1,24909090909091;2,72727272727273;4,28571428571429;5,625;80,1304347826086;"SYLATR"
2001;"Terrestre";1,3663967611336;2,72727272727273;3,93939393939394;7,05882352941176;17,5;"SYLATR"
2002;"Terrestre";1,3359375;3,12888198757764;3,91304347826087;5,41958041958042;12,2242647058823;"SYLATR"
2003;"Terrestre";1,61772486772487;3,2;5;6,92307692307692;56,5;"SYLATR"
2004;"Terrestre";1,76470588235294;2,94444444444444;4,47619047619048;7,05;66,9999999999999;"SYLATR"
2005;"Terrestre";1,4327731092437;3,33333333333333;4,61538461538461;6,66666666666667;70,8333333333333;"SYLATR"
2006;"Terrestre";1,07650862068966;3,33333333333333;4,16666666666667;5,71895424836601;48,9999999999999;"SYLATR"
2007;"Terrestre";1,72794117647059;3,14102564102564;5;8,33333333333333;52,5;"SYLATR"
2008;"Terrestre";1,63095238095238;3,13846153846154;4,44444444444444;6,66666666666667;30,545454545454;"SYLATR"
2009;"Terrestre";1,21228448275862;3,23333333333333;4,58041958041958;6,82291666666667;15,028125;"SYLATR"
2010;"Terrestre";1,96;3,75;5,38461538461539;7,5;12,3166144200627;"SYLATR"
2011;"Terrestre";1,65570175438596;3,25811688311688;5;7,69332117158204;15,3000621890547;"SYLATR"
2012;"Terrestre";2,52992957746479;3,75;5,83333333333333;7,27272727272727;12,4285714285714;"SYLATR"
2013;"Terrestre";1,58626699198327;3;4,61538461538461;6,17647058823529;9,89610389610389;"SYLATR"
2014;"Terrestre";1,78125;3;4,28571428571429;6;11,25;"SYLATR"
2015;"Terrestre";1,7;3,33333333333333;4,5;7,5;14,4166666666667;"SYLATR"
2016;"Terrestre";1,4875;3;4,28571428571429;5,58238636363636;10,5833333333333;"SYLATR"
2017;"Terrestre";2;3;4,16666666666667;6;14;"SYLATR"
2018;"Terrestre";1,47;3;4;5,76923076923077;13,1;"SYLATR"
2019;"Terrestre";1,675;3,16666666666667;5,625;7,5;13,85;"SYLATR"
1989;"Terrestre";0,886086956521739;1,03478260869565;1,2;1,6;1,96;"SYLBOR"
1990;"Terrestre";0,942036290322581;0,983870967741935;2;3,05357142857143;3,25923913043478;"SYLBOR"
1991;"Terrestre";0,954471982758621;1,15147783251232;1,3680926916221;2,5;4,2875;"SYLBOR"
1992;"Terrestre";1,00174825174825;1,36363636363636;2,14285714285714;2,30769230769231;2,39076923076923;"SYLBOR"
1993;"Terrestre";1,10852713178295;1,66666666666667;1,92307692307692;2,14285714285714;23,8392857142857;"SYLBOR"
1994;"Terrestre";0,720348837209302;0,924418604651163;1,07692307692308;5,86538461538461;18,5865384615385;"SYLBOR"
1995;"Terrestre";0,700166112956811;0,874384236453202;2,25;4,375;9,25;"SYLBOR"
1996;"Terrestre";0,717857142857143;0,75;1,15384615384615;1,57894736842105;4,01503759398496;"SYLBOR"
1997;"Terrestre";1,18846153846154;1,5;3,75;5;9,5;"SYLBOR"
1998;"Terrestre";2,0625;9,375;17,5;23,75;29,375;"SYLBOR"
1999;"Terrestre";0,992897727272727;1,49147727272727;2,04545454545455;6,02272727272727;9,60227272727273;"SYLBOR"
2000;"Terrestre";1,02;1,86774193548387;2,17391304347826;2,98913043478261;5,9860248447205;"SYLBOR"
2001;"Terrestre";0,863844393592677;1,62272727272727;2,30769230769231;4,06468531468532;5,34375;"SYLBOR"
2002;"Terrestre";1,12893553223388;1,76470588235294;3,26086956521739;4,22619047619048;8,09868421052632;"SYLBOR"
2003;"Terrestre";0,71551724137931;1,51086956521739;2,30769230769231;3;21;"SYLBOR"
2004;"Terrestre";1,22125;2,125;2,94258373205742;5,84615384615385;37,6875;"SYLBOR"
2005;"Terrestre";1,09230769230769;1,875;2,5;3,75;17,4;"SYLBOR"
2006;"Terrestre";0,90185676392573;2,14285714285714;3,33333333333333;5;45;"SYLBOR"
2007;"Terrestre";0,899621212121212;2,26648351648352;2,92857142857143;4,09090909090909;9,125;"SYLBOR"
2008;"Terrestre";1,13221153846154;2,5;3,33333333333333;5;8,86363636363637;"SYLBOR"
2009;"Terrestre";0,995454545454545;2,35384615384615;3;4,5;10,15;"SYLBOR"
2010;"Terrestre";1,21428571428571;2,72727272727273;3,75;5,2;8,00000000000001;"SYLBOR"
2011;"Terrestre";0,861413043478261;2,10714285714286;2,86363636363636;5;9,96562499999999;"SYLBOR"
2012;"Terrestre";1,66666666666667;2,14285714285714;3,48214285714286;5;8,21153846153846;"SYLBOR"
2013;"Terrestre";1,04306722689076;2,43421052631579;3;4,28571428571429;7,625;"SYLBOR"
2014;"Terrestre";1,42116800173198;1,87176724137931;3;3,9375;10,25;"SYLBOR"
2015;"Terrestre";1,54088345864662;2,30769230769231;3;4,44642857142857;9,26249999999999;"SYLBOR"
2016;"Terrestre";1,2;2;3;4,61538461538461;8,4;"SYLBOR"
2017;"Terrestre";1,05178571428571;2,5;3;4,375;11,791843220339;"SYLBOR"
2018;"Terrestre";1,3125;2,5;3;4,375;8,04166666666666;"SYLBOR"
2019;"Terrestre";0,966964285714286;2;2,86363636363636;4,125;8,37916666666667;"SYLBOR"
2006;"Terrestre";5,15625;6,5625;8,125;9,6875;11,09375;"SYLCAN"
2007;"Terrestre";3,82291666666667;4,47916666666667;5,20833333333333;5,9375;6,59375;"SYLCAN"
2008;"Terrestre";3,75625;3,8125;3,875;3,9375;3,99375;"SYLCAN"
2009;"Terrestre";2,5;2,5;2,5;2,5;2,5;"SYLCAN"
2010;"Terrestre";2,31818181818182;2,41258741258741;2,51748251748252;2,62237762237762;2,71678321678322;"SYLCAN"
2011;"Terrestre";2,64772727272727;3,97727272727273;5,45454545454546;5,86160108548168;6,22795115332429;"SYLCAN"
2012;"Terrestre";8,18181818181818;8,18181818181818;8,18181818181818;8,18181818181818;8,18181818181818;"SYLCAN"
2013;"Terrestre";2,66969696969697;2,6969696969697;2,72727272727273;3,15468113975577;3,5393487109905;"SYLCAN"
2014;"Terrestre";2,77840909090909;3,23863636363636;3,75;4,375;4,9375;"SYLCAN"
2015;"Terrestre";1,98125;2,9375;4;7;9,7;"SYLCAN"
2016;"Terrestre";3,57505070993915;3,98580121703854;5,06896551724138;6,20454545454546;6,75681818181818;"SYLCAN"
2017;"Terrestre";2,39533492822967;2,63755980861244;2,86363636363636;4,75;9,475;"SYLCAN"
2018;"Terrestre";1,77272727272727;2,72727272727273;3,75;4,16666666666667;5,32575757575758;"SYLCAN"
2019;"Terrestre";1,91360294117647;2,26102941176471;2,64705882352941;2,99019607843137;3,29901960784314;"SYLCAN"
1989;"Terrestre";2,4;2,4;2,4;2,4;2,4;"SYLCOM"
1990;"Terrestre";2,85047619047619;3,3047619047619;3,80952380952381;3,9047619047619;3,99047619047619;"SYLCOM"
1991;"Terrestre";0,600840336134454;0,714285714285714;0,833333333333333;3,25;7,525;"SYLCOM"
1992;"Terrestre";0,745192307692308;2,25961538461538;2,97275641025641;3,44375;4,304375;"SYLCOM"
1993;"Terrestre";0,760733452593918;1,32826475849732;2,2275641025641;14,0625;44,15625;"SYLCOM"
1994;"Terrestre";0,800721732157177;1,72814755412991;2,75862068965517;20,1293103448276;35,7629310344828;"SYLCOM"
1995;"Terrestre";0,716964285714286;0,741071428571429;2,96120689655172;8,52216748768473;17,5665024630542;"SYLCOM"
1996;"Terrestre";0,716964285714286;0,741071428571429;0,858870967741935;2,5226814516129;6,72101814516129;"SYLCOM"
1997;"Terrestre";0,786111111111111;1,11111111111111;3,75;8,62068965517241;9,86206896551724;"SYLCOM"
1998;"Terrestre";1,01517857142857;3,40178571428571;10,8928571428571;20,625;29,0625;"SYLCOM"
1999;"Terrestre";6,71428571428571;7,14285714285714;7,61904761904762;8,09523809523809;8,52380952380952;"SYLCOM"
2000;"Terrestre";1,36886395511921;1,93478260869565;3,54166666666667;5,44117647058824;87,8088235294118;"SYLCOM"
2001;"Terrestre";0,91866028708134;2,07692307692308;3,77272727272727;4,95689655172414;11,8168016194332;"SYLCOM"
2002;"Terrestre";1,26868206521739;2,11101398601399;3,03030303030303;4,3859649122807;7,8125;"SYLCOM"
2003;"Terrestre";1,64473684210526;2,28632478632479;3,45238095238095;4,57792207792208;6,31071428571429;"SYLCOM"
2004;"Terrestre";0,784375;1,98317307692308;3,04953560371517;3,80566801619433;9,22727272727273;"SYLCOM"
2005;"Terrestre";1,33451417004049;2,5;3,54166666666667;6,36363636363636;64,5;"SYLCOM"
2006;"Terrestre";1,3125;2,69117647058824;4,08088235294118;5,09615384615385;20,8333333333333;"SYLCOM"
2007;"Terrestre";1,18269230769231;2,125;3,45238095238095;5,65384615384615;28,125;"SYLCOM"
2008;"Terrestre";0,986842105263158;2,5;3,33333333333333;6,25;36,9;"SYLCOM"
2009;"Terrestre";1,04923076923077;2,10591133004926;5;7;10,975;"SYLCOM"
2010;"Terrestre";1,0955710955711;3,11538461538462;4,64285714285714;7,125;10,95;"SYLCOM"
2011;"Terrestre";1,90096618357488;3;4,6551724137931;8,66071428571428;24,2227272727273;"SYLCOM"
2012;"Terrestre";1,3890252454418;2,76515151515151;4,80769230769231;7,06730769230769;13,496875;"SYLCOM"
2013;"Terrestre";2,40865384615385;2,79545454545455;4,14285714285714;5,4066985645933;17,5173611111111;"SYLCOM"
2014;"Terrestre";1,575;2,58333333333333;4,5;6,125;13,3060975609756;"SYLCOM"
2015;"Terrestre";1,37142857142857;3;5,83333333333333;7;11,9375;"SYLCOM"
2016;"Terrestre";1,25;2,5;4;6;10,5960365853659;"SYLCOM"
2017;"Terrestre";2,125;3,375;5;6,26923076923077;21,75;"SYLCOM"
2018;"Terrestre";1,07142857142857;2,5;3,33333333333333;6;16,16875;"SYLCOM"
2019;"Terrestre";1,91964285714286;3;3,33333333333333;7,5;17,3;"SYLCOM"
1990;"Terrestre";0,68361801242236;0,966614906832298;1,25;1,72142857142857;2,51214285714286;"SYLCUR"
1991;"Terrestre";0,423863636363636;1,17045454545455;2;2,27450980392157;2,52156862745098;"SYLCUR"
1992;"Terrestre";1,80788461538462;1,87884615384615;1,95769230769231;2,03653846153846;2,1075;"SYLCUR"
1993;"Terrestre";1,38362068965517;4,52586206896552;8,01724137931035;11,5086206896552;14,6508620689655;"SYLCUR"
1994;"Terrestre";7,5;7,5;7,5;7,5;7,5;"SYLCUR"
1995;"Terrestre";4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;"SYLCUR"
1997;"Terrestre";1,25;1,25;1,25;1,25;1,25;"SYLCUR"
1998;"Terrestre";1,5;4,61538461538461;8,07692307692308;11,5384615384615;14,6538461538462;"SYLCUR"
1999;"Terrestre";1,38428571428571;3,04285714285714;4,88571428571429;6,72857142857143;8,38714285714286;"SYLCUR"
2001;"Terrestre";1,15615384615385;1,17692307692308;1,2;1,6;1,96;"SYLCUR"
2002;"Terrestre";1,37386363636364;1,46590909090909;1,63235294117647;2,82352941176471;5,68235294117647;"SYLCUR"
2003;"Terrestre";1,12083333333333;1,20833333333333;1,30555555555556;1,40277777777778;1,49027777777778;"SYLCUR"
2004;"Terrestre";1,015;1,15;1,6;2,07692307692308;2,28461538461538;"SYLCUR"
2005;"Terrestre";1,16105769230769;1,22596153846154;1,625;2,07692307692308;2,28461538461538;"SYLCUR"
2006;"Terrestre";2,4;2,4;2,4;2,4;2,4;"SYLCUR"
